Country,Year,Coffee_Consumption_kg,Coffee_Price_USD_kg,Population_Millions,Coffee_Type_Americano,Coffee_Type_Cappuccino,Coffee_Type_Espresso,Coffee_Type_Latte,Coffee_Type_Mocha
Romania,2016,9.935650966425216,9.224637422292576,16.48076592160011,0,0,0,0,1
Spain,2012,8.024691155530634,6.298127454645967,129.3992454773673,0,1,0,0,0
Saudi_Arabia,2008,9.695774958192564,5.003728295889026,76.34673806823123,1,0,0,0,0
Sweden,2014,4.366809321696353,8.52337390430727,80.02317877581044,1,0,0,0,0
Vietnam,2006,3.316503012958563,7.863479448115704,88.14378272858015,0,0,0,0,1
France,2000,6.024547707830648,9.912695106400417,116.6318223478497,0,0,0,1,0
Pakistan,2000,5.957346257818747,12.23942520845003,72.29212250995295,0,0,0,1,0
Israel,2004,3.399572110063903,5.238256100691558,64.71062297345097,0,0,0,1,0
Denmark,2023,7.865756556651282,12.702381492310094,43.961685059162434,0,0,1,0,0
Denmark,2008,4.8942202755098725,4.289189778626981,20.077863256921106,0,1,0,0,0
Morocco,2011,3.490921847444138,8.874120927454326,29.361038620328934,0,0,0,1,0
Austria,2005,4.655867156346307,10.4617331557447,1.078648709189022,1,0,0,0,0
Russia,2012,6.509269597080121,14.526985404537774,130.54382552006444,0,0,1,0,0
China,2007,7.811767457443546,10.313153295566146,114.9788008399334,0,0,0,1,0
Turkey,2014,5.855127088459876,5.746241125985275,33.5836818940245,0,0,0,1,0
Peru,2005,6.204759918626988,9.692959858783,1.3561234987302933,0,1,0,0,0
Brazil,2005,3.111567487541987,8.353623419105578,74.32532942444384,0,1,0,0,0
Sweden,2003,9.317527397665856,9.27291124360268,62.47340669794551,0,0,1,0,0
Norway,2010,9.429793583936355,6.16806716124996,116.62498657996674,1,0,0,0,0
Norway,2020,7.467412723344029,9.509097465423991,61.03143049793016,0,0,0,0,1
Ethiopia,2017,2.1410512714721976,5.650437407199645,129.75280832104,1,0,0,0,0
Mexico,2002,6.296593727226608,12.18447388759957,15.279896130722676,0,1,0,0,0
Italy,2002,7.033751776708908,10.532968862481578,55.512854851629655,0,1,0,0,0
Denmark,2011,9.95723378366488,4.863804607509616,140.15719390164085,0,0,0,0,1
Bangladesh,2020,9.968535641558375,13.785759147218778,2.7477137267049407,1,0,0,0,0
Nigeria,2020,8.860889882604459,10.780175650772025,59.22762417703177,1,0,0,0,0
Russia,2005,2.510647936208908,7.477177606406146,39.6957857499131,0,0,0,0,1
China,2020,9.62621112622984,4.502066394800414,80.24724764401864,0,1,0,0,0
Israel,2005,6.901289977215993,10.954493653487964,42.53625324151557,0,0,1,0,0
Indonesia,2007,8.407094163833435,8.107842874831706,130.61629877375938,1,0,0,0,0
Indonesia,2014,5.2575427974868285,13.983799153663364,140.63359967513787,0,0,0,1,0
Malaysia,2017,4.557355769876718,4.38365615985592,127.52101026401716,1,0,0,0,0
Argentina,2019,5.705953163870464,4.430126788764676,60.38660893896444,1,0,0,0,0
Mexico,2015,3.174996103750616,14.44229215597629,148.50013106489362,1,0,0,0,0
India,2005,4.8565291100264485,14.613613402474568,110.52041117700456,0,1,0,0,0
Sweden,2020,8.860939998146229,4.305164494499024,53.98573155766424,0,0,0,1,0
Vietnam,2016,2.303603890087052,11.876365584354602,14.960230358620466,1,0,0,0,0
Malaysia,2008,3.207024374596836,6.436443375617245,100.3899160408776,0,0,1,0,0
Portugal,2018,3.000929277195884,11.715320429146796,109.55654919054342,0,0,0,1,0
Greece,2017,5.224604341601824,13.55606076323782,19.246410800380687,0,0,0,0,1
Denmark,2022,9.975895207126891,5.109146267485029,82.9107164176424,0,0,1,0,0
Russia,2004,3.386863441691061,6.626430584382463,148.07610962401924,0,0,0,0,1
Finland,2005,3.1638611967940813,4.264854351591443,49.6100732723714,1,0,0,0,0
South_Africa,2011,9.320445838209237,4.482128299888849,45.98235834249671,0,1,0,0,0
Poland,2010,9.056404135727725,4.325796440395516,135.59202274785167,1,0,0,0,0
Vietnam,2015,2.2579229599724355,12.80750592069056,18.49499065509329,1,0,0,0,0
Colombia,2019,8.01364768143452,7.281219462738544,140.0955980029098,0,0,0,0,1
Canada,2016,7.243725611811437,9.42532583529188,117.14357198074993,1,0,0,0,0
Italy,2019,8.141926478821672,12.66628689956718,59.23522093100505,0,0,1,0,0
Iraq,2008,5.956019638367377,9.4443802897739,13.4485954324706,0,1,0,0,0
Finland,2000,9.931033747586364,8.721156688870558,3.857006646813888,0,0,0,0,1
Greece,2002,2.350776149687705,4.127305271384047,56.99884826922935,0,0,0,1,0
Germany,2020,3.874972691230446,10.24843452790432,106.09768408704984,1,0,0,0,0
Ethiopia,2022,5.172367895788921,5.37217385950795,73.64185280686641,0,0,0,0,1
Malaysia,2008,5.598223532525625,12.411130648701288,111.05913202877792,1,0,0,0,0
Denmark,2021,9.37093922159615,6.835114961965216,100.91505646019031,1,0,0,0,0
Bangladesh,2018,6.480034912618071,11.416061518895203,86.3631712158866,0,0,0,0,1
Netherlands,2012,2.360887964163151,11.108458806071472,145.15736302800332,0,0,1,0,0
China,2022,5.262903707405295,10.783431632230222,109.52928071866702,0,0,0,1,0
Austria,2013,5.331923298952559,6.936472082909119,137.2774039280349,1,0,0,0,0
Argentina,2019,9.723927507502278,6.9379875489312495,37.08192408368424,0,0,1,0,0
Finland,2018,6.7935767281688655,13.493528477854628,107.33230438980296,1,0,0,0,0
Norway,2022,7.085208569271511,4.140880658934697,90.07262664885874,1,0,0,0,0
Greece,2006,7.7060242500101666,5.996748967993537,138.7201184289891,0,0,1,0,0
Kenya,2003,8.160314525456986,10.711880094061836,77.05749962603161,1,0,0,0,0
Thailand ,2011,7.0804085616199135,12.987508798434868,42.6665654753436,0,0,0,1,0
France,2022,3.897554809071484,7.941800595401445,58.34100509640273,0,0,0,0,1
Malaysia,2013,8.992367314729314,11.1878780447188,33.60564100851292,0,0,1,0,0
Brazil,2001,7.8569584032850415,10.1287206158226,33.77597690883982,0,1,0,0,0
South_Korea,2000,7.934963880775647,4.70994114930239,71.09281631797248,1,0,0,0,0
Ukraine,2017,9.972453913877994,10.83925216623746,133.9927564586527,0,0,0,0,1
Vietnam,2019,8.420212278906527,12.952938194997428,29.588532086327145,0,0,0,1,0
Spain,2007,8.633211225241226,14.916931523293504,43.89263180649322,0,0,0,1,0
India,2002,9.611244125681267,4.326040799168951,128.09523107967925,0,1,0,0,0
Malaysia,2005,3.209071998791151,11.260639898422548,51.54918535651679,0,0,0,1,0
South_Africa,2021,5.981819011824543,8.560045084627584,144.3995968964674,0,0,0,0,1
Iraq,2012,6.644536188726301,4.107666775768259,41.069121193067645,0,1,0,0,0
Netherlands,2008,4.634205833779661,10.757970380793624,66.87936983308809,0,0,1,0,0
Poland,2008,8.715226751156045,5.346700284111991,15.245880939718388,0,1,0,0,0
Switzerland,2019,8.099356973165786,8.164235352080503,148.83419349949165,0,0,1,0,0
China,2008,7.767064596064992,6.875038017372425,133.6311646864673,0,0,0,1,0
Israel,2014,9.977195518065336,7.972797424982092,122.81677567854258,0,0,0,0,1
Greece,2012,4.075050987267124,9.419651396510446,24.44402811358016,1,0,0,0,0
Malaysia,2021,7.88365801340337,7.95130485738466,145.43435061933914,0,1,0,0,0
South_Korea,2015,6.411235799247205,10.08005057648493,139.44354156630874,0,0,0,1,0
Denmark,2001,4.503913459951009,6.625146592561391,65.91504485763038,0,0,0,0,1
Malaysia,2013,3.284694965785006,10.988979441712196,102.5639174255096,1,0,0,0,0
Japan,2005,9.167070696540378,13.391393045373388,148.876305726115,0,1,0,0,0
Peru,2001,6.7636438616627625,6.464737516067336,62.0520377054377,0,0,0,0,1
Netherlands,2007,8.599470701126357,9.586649374411849,17.84380766905836,0,0,0,1,0
Chile,2003,6.362759872012359,11.135587630048777,130.2990761880305,0,1,0,0,0
France,2020,3.759816645232157,10.210887443347575,71.99628264793202,0,1,0,0,0
Denmark,2023,4.700390504802602,8.022143908114487,148.05844880383103,0,0,1,0,0
Ethiopia,2013,5.052310739788372,11.064196788063231,83.08303620031633,0,0,1,0,0
Kenya,2010,9.783478500029618,4.310708268310838,5.392162934791154,0,1,0,0,0
Japan,2023,2.04506622705106,8.068968551960763,74.26731757705265,0,0,0,0,1
Ukraine,2013,9.885328184196055,9.858734361051036,107.99125727001513,0,0,0,1,0
Turkey,2011,9.843693080878644,4.226744747194512,4.878474202258867,1,0,0,0,0
Czech_Republic,2015,9.969206324241092,9.5841371265273,62.60385844000187,0,0,1,0,0
Spain,2005,5.812705431357077,11.19679906842191,24.178469867284864,0,0,0,1,0
India,2019,9.710471756967998,12.351284674843496,96.82142633218244,0,1,0,0,0
Kenya,2000,5.164793454798619,5.247114895503734,143.64453146792815,0,0,0,1,0
Poland,2011,2.2103555253470937,14.896213623808643,94.06315077873865,0,0,0,1,0
United_Kingdom,2006,3.794777490974116,10.667844714686051,104.53677825149748,0,0,0,1,0
Finland,2007,9.562369959499076,7.99513171873563,60.08787216341582,0,1,0,0,0
South_Korea,2008,2.1101175466832,6.740021399023852,84.90798947383554,0,0,1,0,0
Turkey,2001,6.3679530833838,10.30186547851756,82.03479874319311,1,0,0,0,0
Greece,2016,2.6048127111574324,13.698828118832278,114.18134544492366,0,0,0,0,1
Pakistan,2019,4.291172627420628,9.726219357555014,128.67983540602398,0,0,1,0,0
Switzerland,2012,2.7047428056950933,11.276192611654562,99.77000569818186,1,0,0,0,0
China,2004,8.876228968904451,7.934660834946162,146.99151148668287,0,1,0,0,0
Austria,2009,6.728565677181646,8.269675168978699,124.41497048615044,1,0,0,0,0
Japan,2011,9.216851725746505,7.147926163490812,19.572365588621835,0,1,0,0,0
Austria,2016,7.506825596321827,11.762010238050635,76.61383435953951,1,0,0,0,0
Egypt,2020,9.7682330499608,7.951063087582216,135.58217572537174,0,0,1,0,0
Italy,2005,6.079021238083253,6.097880444453631,141.6462954409509,0,1,0,0,0
Turkey,2002,7.109684654102996,8.063406282828616,57.65068482642731,0,0,0,1,0
Netherlands,2014,6.610470559112453,13.39209928616032,109.12990516596216,0,1,0,0,0
Austria,2006,5.874083435572902,12.120772479346158,62.17127706271437,0,1,0,0,0
South_Africa,2005,8.767674923384101,7.681049289099203,19.42529860473535,1,0,0,0,0
Egypt,2003,7.1562010853628815,13.974898613203726,132.8070844334403,0,1,0,0,0
Saudi_Arabia,2018,8.410498118843783,4.823158986292136,139.86101528413386,1,0,0,0,0
Argentina,2004,8.290911492819305,4.547291705550076,76.20782915860518,0,0,1,0,0
Egypt,2002,3.5283612852423625,5.402173902637654,3.7278071922014178,0,1,0,0,0
Netherlands,2008,7.2013082601411496,5.281002314444634,122.5894013537427,0,0,0,1,0
Egypt,2005,3.597184153450673,4.966177465135746,72.06709456838784,0,0,0,1,0
Ukraine,2012,6.666563825950167,11.274768731977916,12.179225273693715,0,0,1,0,0
Brazil,2021,7.419477475570404,10.609266176209662,29.219330947852736,0,0,0,1,0
Canada,2019,9.977880572700697,11.123660616398862,23.66578169433383,1,0,0,0,0
Brazil,2003,2.244335825197907,11.57202659578233,103.25555108163742,0,1,0,0,0
Brazil,2001,2.7299391529097674,12.32567727728748,45.61201443725424,0,0,0,0,1
Australia,2003,2.616213570969852,6.2789462023505145,20.02588707940504,0,1,0,0,0
Indonesia,2007,5.18689029013392,10.845338645582798,137.7296751091407,0,1,0,0,0
Ukraine,2012,8.57270689188651,10.380535252700106,143.52312779335466,0,0,0,0,1
Vietnam,2009,8.752450662297086,14.380260283838211,21.647805042278865,0,0,0,1,0
Vietnam,2017,7.895836765769213,6.556044966636135,35.30514214317132,0,0,0,1,0
Bangladesh,2008,9.17502593463958,4.645952278117646,89.22598722135596,0,1,0,0,0
Peru,2000,4.58287955335562,11.188445766859974,23.42566957527264,0,0,0,1,0
Egypt,2012,2.705237154018393,12.14190124260383,24.630162242638168,1,0,0,0,0
Israel,2017,2.465224223918801,7.115156063883058,51.14983021887112,1,0,0,0,0
Australia,2014,8.817061756955091,10.279332740336358,142.42637959733275,0,0,0,0,1
United_States,2001,7.84349035482953,4.654896720875657,144.403887257084,0,1,0,0,0
United_Kingdom,2010,7.588922448088967,14.56049325285118,126.42644922398014,1,0,0,0,0
Argentina,2013,4.717410708365351,5.209174706290854,104.66122477142854,0,0,1,0,0
Turkey,2021,5.03924150894581,4.7432758976719525,108.38033151265616,0,0,0,1,0
Italy,2014,9.664908231194554,4.48521175444081,70.96635362002273,0,1,0,0,0
Sweden,2013,2.51043795278348,8.699990971536879,79.9930395951768,1,0,0,0,0
Denmark,2015,8.189853895502342,5.06875717802909,95.53344634089224,0,0,0,0,1
Czech_Republic,2022,4.477066589667145,12.191130650511328,109.96170898669378,1,0,0,0,0
Russia,2014,2.3124369473004487,13.887615766890464,15.43007970407214,0,0,1,0,0
Egypt,2018,7.940560885939648,6.862408255573428,34.50816444225371,1,0,0,0,0
Indonesia,2008,4.647295085426997,10.916504311765388,144.47853550409917,0,1,0,0,0
Philippines,2004,7.777180149942373,4.465722917129996,50.93619755362626,0,0,0,0,1
United_Kingdom,2004,7.661235064944961,8.25220918862075,41.00265741042223,0,0,0,0,1
Portugal,2010,6.278295003464921,7.222363247705012,63.86478550652416,0,0,1,0,0
Ukraine,2019,8.21898503368439,6.514810060843947,44.34719181455604,0,1,0,0,0
United_States,2023,6.648306593369948,11.091958385915689,14.58584869022642,0,0,1,0,0
Denmark,2003,4.2930948227860855,5.4325074099439,31.98620865372629,0,0,1,0,0
Portugal,2019,7.872922408515352,13.467815756266871,96.38380983976764,0,0,1,0,0
Austria,2017,6.713118527021789,11.31319497005608,34.25420100085717,1,0,0,0,0
Italy,2002,2.1018182535193644,11.81808696556864,97.50241230753048,0,0,0,1,0
Brazil,2003,9.213153422162474,14.28878739523435,15.912053340617035,1,0,0,0,0
Austria,2013,6.365148946594507,14.366101586527662,7.23957608927889,0,1,0,0,0
Australia,2006,8.949018123836254,10.068175562011591,129.37358471621965,0,0,1,0,0
Turkey,2007,9.061894711857956,9.449177990145785,114.24390313571226,0,0,1,0,0
Pakistan,2023,5.559733253880708,7.689197690496011,100.2381247441096,0,0,0,1,0
Netherlands,2015,6.061279971609848,11.87128771222715,5.603985707592889,0,0,0,0,1
Sweden,2019,5.326035101404815,9.92029775677794,36.66373633790715,0,0,1,0,0
United_Kingdom,2014,5.595494202464364,14.261625877141372,122.03483474568682,1,0,0,0,0
Nigeria,2006,9.161177271773823,6.624885435838658,22.55548209372314,0,0,1,0,0
Czech_Republic,2016,8.305152111743288,7.412779548755398,122.1151625441708,0,1,0,0,0
Israel,2021,3.012205410524624,7.476994921619656,88.05079890666785,0,0,0,1,0
United_Kingdom,2021,6.882462252320767,12.865983000123778,111.3148868017499,0,0,0,0,1
Iraq,2021,9.96725312309074,5.089443650263675,97.0315546892248,0,1,0,0,0
Germany,2011,6.764405609859886,9.012140330878776,63.13144743247943,1,0,0,0,0
Russia,2017,8.286973004744844,8.703388106703521,44.50462498564173,0,1,0,0,0
Germany,2023,8.152491787049367,4.804535831151345,101.23664761003624,0,0,1,0,0
Austria,2013,4.8025402069786285,8.518766983987819,121.23001938892924,0,0,0,1,0
Norway,2014,4.974794421631671,9.647157816123794,7.665162788117399,0,0,1,0,0
Romania,2014,7.792611374323226,4.716151617554045,57.60643112485076,0,0,0,1,0
Brazil,2004,5.999868252838681,9.608483412891342,53.25873784279959,1,0,0,0,0
Romania,2015,6.564565673043104,14.551616951517412,84.36115522830943,0,1,0,0,0
Vietnam,2004,7.703246322918701,14.768057554776854,17.974833401782156,0,0,0,1,0
Brazil,2001,8.220600216312402,9.848477564487922,140.07949211075262,0,1,0,0,0
South_Africa,2019,4.172132621864571,9.666066258632547,82.72802999663956,0,0,0,1,0
Kenya,2008,3.1743500754957035,7.140589830580305,138.63916783828307,0,0,1,0,0
Chile,2021,4.334357173789802,14.968270188833117,122.72419759578594,0,0,0,1,0
Portugal,2008,6.060306600736604,7.016520881277486,29.55419048496202,0,0,0,1,0
Thailand ,2003,4.737130538376313,8.98191430483952,20.71851283165062,0,0,0,0,1
Ukraine,2014,6.54690207078075,4.032274635829442,129.3262857601383,1,0,0,0,0
Canada,2010,2.427725793005028,7.8415552000005055,80.87893316504864,0,0,1,0,0
Austria,2000,6.078003292910138,4.785843306697063,3.9416694367868654,0,0,1,0,0
Nigeria,2017,4.943879255501663,12.182072474236454,140.1997855174646,0,1,0,0,0
Philippines,2000,6.277334039143059,10.171158983329256,71.4812315095666,0,0,0,1,0
China,2007,5.380266839079814,10.293890650164222,45.839508961106965,0,0,0,1,0
Belgium,2015,4.27380680510034,7.151624144896733,77.97308280442644,0,0,0,1,0
Austria,2021,9.232863243661086,12.96385919278271,123.61484017468912,0,0,1,0,0
Denmark,2017,3.4781199073708557,4.035980178643752,17.43361752033277,0,0,0,0,1
Finland,2021,7.450924604644477,7.669612970806113,54.481002582392335,0,1,0,0,0
Vietnam,2008,9.397157700659314,11.254472395047545,48.5111343135882,0,0,0,1,0
Iraq,2011,6.309359677483465,13.987147911586131,126.107778484194,0,0,0,0,1
South_Korea,2018,9.011267908635856,6.580775526177564,116.99162412060464,1,0,0,0,0
Kenya,2017,2.998811827466275,9.952100569001598,60.61550115196288,0,0,1,0,0
Czech_Republic,2004,5.950310162051265,9.917905625866531,100.00875814001942,1,0,0,0,0
Israel,2001,5.656202243847515,13.615918059480698,59.77237686192249,0,0,1,0,0
Norway,2006,2.064950456295959,4.555685785158266,86.12576190911882,0,1,0,0,0
Belgium,2009,5.546058730874676,8.669231171777781,148.69107889914278,1,0,0,0,0
Vietnam,2014,4.952238051060783,6.007122422711247,80.80059561810063,0,1,0,0,0
Switzerland,2006,7.358389822196923,4.2368586032845785,148.2976351917455,0,1,0,0,0
Ukraine,2004,9.506638228612148,5.617340345725311,112.3326668334468,0,1,0,0,0
Sweden,2014,2.686328706096292,14.74117740133019,18.987621249207823,1,0,0,0,0
Thailand ,2019,4.619811093716985,6.363333604722947,119.59895912145168,1,0,0,0,0
Brazil,2019,5.552517899154015,14.2853385066938,25.03156057900246,1,0,0,0,0
Russia,2014,5.641483024275066,6.257797768940359,80.31696264960529,0,0,0,1,0
Nigeria,2009,8.19847776673803,14.24424750122933,92.37353993537722,0,1,0,0,0
Japan,2023,5.547165326667527,11.20083028720346,133.94233782768467,0,0,0,1,0
Russia,2013,2.217290411629227,5.245404352521194,32.353207328310106,0,0,1,0,0
Sweden,2009,7.68083275674265,10.401066706392356,131.51536878221555,1,0,0,0,0
Japan,2016,9.078637561165372,7.503654412943065,140.23957261778685,0,0,0,0,1
Canada,2020,6.111237700397383,8.214684715758771,14.333615337675678,0,0,1,0,0
Ukraine,2013,6.648868173588043,8.841880536184703,132.90748258379134,0,1,0,0,0
Switzerland,2001,3.3034915117523687,8.64977724783368,39.61782724255431,0,1,0,0,0
Morocco,2015,3.765167557431656,11.30519779531332,13.069141457938493,0,0,0,1,0
Kenya,2012,3.881361912996894,12.452048754498394,143.8275790318303,1,0,0,0,0
Peru,2008,5.445935799050362,7.6209545812123345,59.43831960018904,1,0,0,0,0
Brazil,2006,9.425161767165136,14.168003578542589,93.82454226540848,0,0,1,0,0
United_States,2015,6.174278133719088,14.323129454207642,83.37809484950196,0,0,1,0,0
Malaysia,2009,3.536781161610821,4.447594808662577,32.76410677431503,0,0,1,0,0
Australia,2023,4.128701886951597,4.163996677713204,100.76529349689272,0,0,0,0,1
Norway,2021,5.072120237817474,8.675729631661671,7.871133362082479,0,0,0,0,1
Brazil,2008,6.986071805542395,10.497097760864245,31.26114402048701,0,1,0,0,0
Egypt,2021,5.520265224032043,7.0569522219726775,141.75489888915774,0,1,0,0,0
Colombia,2022,5.1395587534154,6.853551261943518,143.0726211640242,0,1,0,0,0
Brazil,2006,6.517828803191958,11.461672126801098,72.91562358020457,1,0,0,0,0
Greece,2015,3.934679959635724,10.618747131211268,26.19168909815301,0,1,0,0,0
Ethiopia,2008,2.631226180676657,5.838615624924206,63.82138909420805,0,0,0,1,0
Russia,2023,2.195314518577777,13.729510595916746,131.683554160493,0,0,1,0,0
Finland,2016,4.0100733077370165,11.479736771771767,11.470834110970168,1,0,0,0,0
Portugal,2019,2.7327362731557496,7.988338740859092,20.05241799736353,0,0,0,0,1
Kenya,2006,4.690725108166134,11.51987158990265,134.45227403255305,0,0,1,0,0
Peru,2010,8.183468322878046,5.239183954445975,62.89212670321901,0,1,0,0,0
Australia,2007,7.730354643894707,9.150817370314616,13.43533216621406,0,0,0,0,1
Argentina,2006,6.887420982304231,5.858828505155152,21.742152498923254,0,0,0,0,1
Canada,2018,8.820001951035831,4.455743707412803,132.48477851615826,0,0,0,0,1
Bangladesh,2019,4.256540996354214,7.721588973171297,74.02540237205224,0,0,1,0,0
Colombia,2011,9.080430024239725,5.658090318288616,25.286151871325423,1,0,0,0,0
Finland,2006,5.193913357353433,10.968697526492072,134.21490348428918,0,0,1,0,0
Spain,2007,5.207146546133012,11.414746834194812,126.94655448763484,0,0,0,1,0
Australia,2006,5.242812909004172,5.635615368492637,4.430479267457292,0,1,0,0,0
